lon,lat,degree,betweenness
-3.94025,56.1963,1,0.0
-3.92066,56.2257,1,0.0
-3.87356,56.25087,1,0.0
-3.34635,56.5141,1,0.0
-3.93086,56.11859,1,0.0
-3.80628,56.00534,1,0.0
-4.08305,55.83454,1,0.0
-4.02444,55.80147,2,283.0
-3.4918,55.67211,4,1125.0
-3.62253,55.43233,2,1939.0
-3.65546,55.48486,3,1673.0
-3.3848,55.298,2,2208.0
-2.95374,54.9649,3,2749.0
-2.55986,55.52209,2,2.0
-2.26642,55.28066,1,0.0
-2.26641,55.28064,2,0.0
-1.99739,55.05336,3,843.0
-1.99398,54.97262,3,1399.0
-1.81962,54.88509,2,1668.0
-1.6931,54.71923,3,2215.0
-1.67475,54.65781,3,2475.0
-1.66335,54.44056,3,6234.0
-1.39185,54.09352,3,6907.0
-2.9481,55.02412,1,0.0
-2.93476,54.90458,4,3815.0
-2.7808,54.73043,3,4258.0
-2.68084,54.64275,3,5157.0
-2.55067,54.62643,3,3863.0
-2.32021,54.52481,2,3640.0
-1.95492,54.51757,3,3805.0
-3.52934,54.47917,1,0.0
-3.38288,54.67346,3,565.0
-2.53299,54.10236,2,2658.0
-2.59058,54.44424,2,2468.0
-2.56038,54.35086,2,2511.0
-0.76649,54.14834,5,1126.0
-0.69242,53.9394,2,14.0
-1.82267,53.92462,1,0.0
-2.28021,52.56772,1,0.0
-2.20929,52.51777,3,2536.0
0.27756,52.41568,1,0.0
0.61043,52.09016,1,0.0
-1.3878,50.93405,1,0.0
-2.42478,51.89059,1,0.0
-3.42233,52.52795,3,565.0
-3.61851,51.49721,1,0.0
-3.2174,51.48596,1,0.0
-3.06648,55.93353,1,0.0
-2.92939,55.86301,2,2.0
-0.76403,54.15523,1,0.0
16.36597,48.20733,3,61160.0
27.19749,38.24031,1,0.0
27.3434,38.17081,3,3.0
27.38793,38.08512,1,0.0
27.38821,38.23733,1,0.0
27.3268,37.94076,1,0.0
27.3596,37.93289,3,3.0
27.3734,37.89835,1,0.0
27.37191,37.94485,1,0.0
-8.47429,40.63425,3,49011.0
-6.93061,37.41024,3,7342.0
-6.40213,37.4463,3,10992.0
9.02915,33.72259,3,64158.0
9.79507,33.87922,4,63391.0
10.10508,33.87663,3,62659.0
10.00497,34.09587,1,0.0
9.52694,34.08767,1,0.0
9.41326,33.55519,3,16962.0
9.50449,33.49598,3,16595.0
10.18815,33.79637,3,61774.0
10.2881,33.65733,4,1322.0
10.36492,33.55237,3,1053.0
10.56075,33.30114,2,441.0
10.35863,33.66322,4,62308.0
10.48242,33.5919,2,61912.0
10.67865,33.54214,2,61517.0
10.81187,33.44788,2,61123.0
10.43463,32.31361,3,13092.0
10.49551,32.93746,3,13831.0
11.04037,33.47462,3,60863.0
11.12611,33.34987,3,59931.0
11.29068,33.27592,2,59533.0
11.69617,33.07429,3,59133.0
12.46695,32.80531,3,58865.0
12.23903,31.9236,2,10973.0
12.28876,31.93733,3,10557.0
13.02713,31.47752,3,9986.0
13.05537,32.10963,4,1129.0
13.69526,32.4528,3,771.0
14.28626,32.64087,3,54825.0
14.56232,32.46449,3,54382.0
13.17729,32.89605,4,57641.0
13.65081,32.74357,3,55302.0
13.75435,32.73835,2,54842.0
13.92538,32.70832,2,54393.0
13.07363,32.84869,2,57988.0
12.4883,32.80152,2,58404.0
20.24003,31.30768,3,13328.0
20.0953,31.61986,3,0.0
20.1108,32.06758,3,611.0
20.12098,32.1222,3,59.0
20.9785,32.65934,3,8815.0
20.99744,32.65242,3,8255.0
21.7334,32.58874,3,0.0
21.86982,32.82701,4,4330.0
21.71283,32.76313,3,5427.0
21.91563,32.80607,3,3125.0
21.97096,32.89715,1,0.0
22.08199,32.80506,3,1893.0
22.17561,32.77996,3,727.0
22.3133,32.79409,3,142.0
22.63884,32.76999,3,165.0
11.04003,31.88385,4,12829.0
11.83427,31.74504,3,11388.0
14.82388,32.25702,3,53492.0
14.74002,32.43773,3,0.0
14.95841,32.14908,3,53045.0
13.36092,32.81101,3,56302.0
15.03387,31.93661,3,52621.0
15.18365,31.72201,2,48156.0
15.7052,31.3825,2,47681.0
15.24938,31.40793,3,3454.0
15.9565,31.2761,4,47806.0
16.25777,31.21226,2,47291.0
16.55891,31.20106,2,46816.0
16.57561,31.2015,3,46499.0
16.98756,31.14943,2,45958.0
17.11833,31.11968,2,45446.0
17.88326,30.85213,2,44932.0
18.10414,30.79758,2,44416.0
18.445,30.53052,2,43898.0
18.78461,30.36185,2,43394.0
18.85747,30.29831,2,42904.0
19.12311,30.25068,3,43655.0
19.20418,30.25076,3,40800.0
20.29647,30.75432,4,26090.0
20.25866,30.98767,3,13911.0
20.22184,31.56225,5,12244.0
20.89333,32.4946,3,9373.0
21.33911,32.76957,3,7076.0
21.62669,32.75521,3,6563.0
22.51882,32.58931,4,1252.0
23.0707,32.3338,4,24054.0
23.65285,32.09705,3,23458.0
23.96044,32.08048,3,1305.0
23.97884,32.08286,1,0.0
23.96201,32.04246,3,68.0
25.00099,31.62614,3,8307.0
23.93165,31.93954,4,21012.0
25.12329,31.58544,3,7725.0
25.45151,31.46658,2,7061.0
26.64943,31.38597,2,6426.0
25.54577,29.32213,3,7864.0
25.66365,29.36142,3,7298.0
26.53046,29.63793,3,130.0
26.79184,30.96394,3,47.0
27.22315,31.35578,3,5826.0
27.3383,31.23676,3,4522.0
28.63033,30.97745,3,3230.0
29.52934,30.9511,3,670.0
28.93675,30.79123,3,1387.0
29.49972,30.89847,3,712.0
0.85146,52.29394,3,1260.0
-4.93398,38.05924,3,10647.0
0.24191,52.14206,3,507.0
0.45925,52.08409,1,0.0
-2.52134,54.98634,2,30.0
-2.52113,54.98489,1,0.0
-0.03304,52.12558,3,6804.0
-1.60674,52.14624,4,2962.0
-6.93191,37.4108,2,3672.0
-2.47342,51.7546,1,0.0
-2.50574,51.74559,3,283.0
-3.00921,51.83414,2,10.0
9.15401,34.13737,1,0.0
9.17756,34.1411,4,1339.0
9.28646,34.18142,4,813.0
9.5741,34.06439,1,0.0
9.14089,34.23306,3,3148.0
8.79318,34.40258,2,3773.0
8.81686,34.43882,3,5049.0
8.81547,34.53994,3,5587.0
8.58852,34.97859,3,12557.0
8.79393,35.1651,3,14907.0
9.12241,35.24971,7,19423.0
9.57005,35.39515,4,2761.0
9.42214,35.27439,3,206.0
7.98367,35.67671,1,0.0
7.89598,35.74981,1,0.0
10.79966,35.75512,1,0.0
10.81932,35.7061,3,1342.0
10.87187,35.6727,3,99.0
5.40414,36.17933,5,50187.0
5.51524,36.16206,3,47487.0
5.64071,36.27108,3,3694.0
5.73164,36.30818,3,4938.0
5.73416,36.29575,3,5443.0
5.76894,36.2972,3,5771.0
5.68281,36.1414,3,47326.0
5.75775,36.14297,3,47770.0
5.90814,36.14248,3,47970.0
6.04372,36.17329,4,56238.0
35.91198,31.83371,3,20938.0
35.92572,31.93054,3,27912.0
36.1181,32.12228,1,0.0
35.70552,32.05444,3,36267.0
35.9095,31.94709,3,31280.0
35.79219,31.70221,3,58604.0
35.65111,30.66221,3,36939.0
35.57676,30.54716,3,33312.0
35.61694,30.41993,3,15094.0
35.5534,30.24932,3,7852.0
35.48763,30.35507,3,8.0
35.47217,30.35785,4,10971.0
35.48501,30.24771,3,38.0
35.51045,30.1962,3,4283.0
35.44397,30.36549,1,0.0
35.76616,31.55804,3,54909.0
35.60742,30.3634,3,11468.0
35.7686,31.01597,3,40068.0
35.73317,31.17065,4,51580.0
35.002,29.53065,4,40370.0
35.46602,30.05543,3,662.0
31.28784,27.92303,3,4.0
31.38254,27.92128,3,4.0
31.53716,27.98808,1,0.0
31.4216,28.01632,3,4.0
30.87434,27.81143,1,0.0
36.82124,31.85966,1,0.0
36.80108,32.02327,3,3.0
36.80647,32.10575,1,0.0
6.24462,36.21795,3,28699.0
6.60702,36.36709,5,32972.0
5.93408,36.3992,4,6653.0
6.27032,36.4663,4,6274.0
6.58995,36.39514,3,5942.0
6.69593,36.49762,3,4575.0
6.70102,36.50808,3,3695.0
6.73928,36.55902,3,3932.0
6.84039,36.65662,4,3838.0
6.86217,36.73815,3,1312.0
6.91408,36.881,4,3170.0
7.75417,36.88253,5,4015.0
7.74271,36.81899,4,7368.0
7.73547,36.79128,3,1632.0
6.64371,36.35786,3,28203.0
7.12533,36.41599,3,3775.0
7.2619,36.46577,5,2077.0
7.0977,36.39474,3,5678.0
7.20861,36.40093,3,5971.0
7.22447,36.40345,3,6687.0
7.24486,36.41577,3,7528.0
7.36708,36.54144,4,1802.0
7.46392,36.56669,3,1506.0
7.53907,36.21337,3,24992.0
7.68307,36.16923,5,32696.0
7.65093,36.21329,3,3244.0
7.63482,36.29821,3,2298.0
7.67507,36.3699,3,114.0
7.70873,36.53335,3,335.0
7.67602,36.1593,3,3993.0
10.094,34.547,4,1515.0
9.49354,35.58913,4,11475.0
9.71777,35.58179,5,11111.0
8.9939,36.03283,1,0.0
9.14335,35.24513,3,6818.0
9.38643,35.19344,4,5227.0
9.57267,35.39831,3,2143.0
10.16393,34.55849,4,726.0
10.23097,34.57702,4,709.0
10.41008,34.61824,3,81.0
10.74913,34.71614,5,316.0
10.92806,34.96283,3,42.0
11.15026,35.22963,3,674.0
11.16156,35.22716,1,0.0
11.03869,35.38747,3,2623.0
11.07074,35.49989,3,712.0
11.08681,35.50474,1,0.0
11.02749,35.5426,3,49.0
10.76035,35.4321,3,721.0
10.64075,35.81329,3,1953.0
10.02173,34.07231,1,0.0
10.07077,34.26138,3,670.0
10.18901,34.41204,3,20.0
10.42536,34.48808,3,28.0
10.79783,35.22441,4,524.0
10.9808,35.36385,3,3242.0
10.71203,35.29171,6,6331.0
9.73198,35.08062,4,4601.0
10.07012,34.99733,4,4114.0
10.16321,34.96035,4,2842.0
10.27316,35.65116,5,4495.0
10.63685,35.82461,4,3891.0
10.50828,36.02166,1,0.0
29.80189,31.04778,1,0.0
29.89065,31.18458,1,0.0
32.58861,31.04282,3,7.0
32.60887,31.00806,1,0.0
6.57278,36.02538,1,0.0
7.11701,36.41224,3,3852.0
7.093,36.39142,3,5828.0
7.2492,36.42236,3,2401.0
7.31937,36.28556,4,5491.0
7.36595,36.26378,3,5973.0
7.25876,36.3569,3,5334.0
7.67624,36.01392,1,0.0
-5.92228,35.50379,4,49.0
-5.84022,35.64354,3,54.0
-5.80207,35.77177,3,37.0
-5.93966,35.73651,1,0.0
-5.97823,35.59225,1,0.0
-6.11544,34.59799,3,48.0
-6.48747,34.33044,3,19.0
-6.85089,33.96423,1,0.0
-5.91035,34.25293,4,96.0
-5.94253,34.56935,3,84.0
-5.83648,35.49313,2,40.0
-5.50714,34.08284,3,0.0
-5.50871,34.10975,3,18.0
-5.79976,34.13251,4,34.0
-5.85225,34.1893,4,78.0
-5.67042,34.17959,3,32.0
0.99489,35.99315,1,0.0
1.33518,36.15556,3,1566.0
1.65873,36.21959,3,2116.0
2.0343,36.26376,2,2698.0
2.2243,36.25253,3,3280.0
2.50461,36.18622,3,3572.0
2.51645,36.21937,3,1806.0
2.45428,36.36539,3,2714.0
2.40192,36.37201,3,2140.0
2.42539,36.41835,3,1279.0
2.39587,36.56738,3,13298.0
1.00528,36.4559,3,10039.0
1.3154,36.50623,3,12126.0
1.70656,36.54864,3,12713.0
0.18879,36.00988,1,0.0
0.27044,36.03385,3,8337.0
0.5419,36.24363,3,8897.0
0.84788,36.35893,3,9505.0
3.91252,36.91055,3,397.0
4.1307,36.89309,3,931.0
4.17443,36.90073,3,320.0
4.42061,36.89364,3,431.0
3.95658,36.8008,3,2326.0
4.03682,36.71987,3,21356.0
4.28582,36.68961,3,23977.0
4.30341,36.69135,3,24502.0
3.70508,36.84979,3,390.0
3.41399,36.76487,3,15571.0
3.25022,36.79279,2,14899.0
2.69178,36.46543,3,1525.0
3.41346,36.72988,3,17747.0
3.69126,36.7139,3,18158.0
3.69984,36.16307,3,8184.0
2.92136,36.15311,3,7052.0
2.45553,36.58891,4,13418.0
2.87209,36.74381,3,14406.0
35.98334,36.09944,3,3672.0
36.03768,36.00557,1,0.0
36.17107,36.16525,3,681756.0
36.35554,36.24562,3,112392.0
36.59735,36.24021,3,102551.0
36.85853,36.14448,3,99132.0
37.17574,36.20702,4,17296.0
37.26456,36.25054,2,7118.0
36.93079,36.76562,3,62488.0
36.85573,36.46157,3,4155.0
37.00475,36.73631,3,55786.0
37.18329,36.70176,3,39648.0
37.2779,36.69529,3,32902.0
37.14388,36.4315,1,0.0
36.65992,37.1105,1,0.0
37.36437,37.16337,5,8675.0
37.88686,37.38642,3,1925.0
38.08294,37.45333,3,15261.0
38.22735,37.50554,2,7342.0
38.52207,37.52319,2,3672.0
37.87221,37.05303,6,30355.0
37.98088,37.06691,3,13706.0
38.68924,37.13405,3,3672.0
38.98206,37.15724,1,0.0
38.41727,36.97104,4,4156.0
39.06932,36.86363,1,0.0
38.0199,36.69387,3,6570.0
38.11272,36.65341,4,1656.0
37.94164,36.53631,3,3644.0
33.05914,28.1183,1,0.0
12.55669,41.94238,4,50426.0
12.58024,41.67413,3,39629.0
12.59181,41.69203,4,26634.0
12.58474,41.69869,3,79377.0
12.57452,41.71086,4,114055.0
12.57327,41.71545,3,112959.0
12.56997,41.72181,3,101038.0
12.56427,41.73057,3,106532.0
12.57175,41.73271,3,1162.0
12.59908,41.73714,3,1032.0
12.59947,41.74337,3,72696.0
12.57131,41.74451,3,75738.0
12.48687,42.00198,3,5.0
12.44881,42.03958,1,0.0
12.56262,41.54734,4,5361.0
12.5529,41.56781,4,87349.0
12.54802,41.57791,3,12465.0
12.53237,41.59753,3,29856.0
12.54101,41.60331,4,39104.0
12.52213,41.58785,4,13943.0
12.51534,41.59339,4,3355.0
12.49626,41.61313,3,1069.0
12.47855,41.64799,3,7753.0
12.48394,41.65864,4,10930.0
12.52531,41.6974,4,14260.0
12.54571,41.70278,4,17540.0
12.55202,41.70469,4,24941.0
12.51646,41.71938,4,23321.0
12.59003,41.72038,3,13445.0
12.58776,41.72739,3,3088.0
12.55694,41.75893,4,218164.0
12.54307,41.7075,3,4252.0
12.57403,41.68518,4,52820.0
12.54249,41.66315,3,10761.0
12.5348,41.61569,3,7345.0
12.53516,41.6187,3,8742.0
12.57095,41.56797,3,79348.0
12.58516,41.57924,3,3037.0
12.56948,41.59516,3,6523.0
12.54032,41.61054,3,7722.0
12.5386,41.67067,3,2176.0
12.50377,41.73103,3,21911.0
12.49947,41.76464,4,106576.0
12.50696,41.78458,3,853.0
12.51477,41.79233,3,2978.0
12.5159,41.80075,4,56919.0
12.53785,41.79217,4,65268.0
12.56991,41.82223,4,53245.0
12.55557,41.83143,4,578260.0
12.41443,41.78031,3,26230.0
12.35593,41.79688,1,0.0
12.39738,41.74258,4,2904.0
12.46369,41.70564,3,1655.0
12.46681,41.73783,3,24901.0
12.46485,41.74438,3,30164.0
12.47849,41.7758,4,119651.0
12.44997,41.74729,3,22915.0
12.52772,41.77037,3,4368.0
12.54379,41.77914,3,6479.0
12.33644,41.8424,4,8748.0
12.35386,41.92738,3,21699.0
12.34925,41.93553,3,18883.0
12.37693,42.00178,3,371268.0
12.35942,41.92695,3,7069.0
12.41166,41.96455,3,54554.0
12.42827,41.93779,3,44662.0
12.19443,41.86604,3,289478.0
12.2343,41.87951,4,12431.0
12.23272,41.88354,3,14425.0
12.59161,41.80688,3,31985.0
12.57669,41.82938,2,21301.0
12.57184,41.9006,2,9097.0
12.57139,41.90194,4,11905.0
12.52857,41.93158,1,0.0
12.5395,41.89658,2,1448602.0
12.52336,41.88838,1,0.0
12.54425,41.88443,4,1175676.0
12.57086,41.75863,4,88709.0
12.58666,41.77836,4,19411.0
12.57631,41.78712,4,28361.0
12.55976,41.79627,4,216826.0
12.56245,41.80439,3,212014.0
12.55666,41.80881,3,208773.0
12.49977,41.84734,3,13238.0
12.51682,41.82322,3,10629.0
12.53408,41.80723,3,12502.0
12.56012,41.78661,3,191435.0
12.55861,41.76311,3,135825.0
12.56215,41.77069,3,135916.0
12.52132,41.75972,4,107690.0
12.48211,41.78914,3,17304.0
12.48312,41.80648,4,31163.0
12.47999,41.82626,3,1151.0
12.50647,41.80312,4,51390.0
12.51322,41.81496,3,1773.0
12.45307,41.82472,3,5795.0
12.51747,41.8288,3,4185.0
12.59091,41.90408,4,52247.0
12.5636,41.88365,4,21611.0
12.57731,41.88279,3,18668.0
12.48401,41.99204,1,0.0
12.41427,42.02156,2,1.0
12.40858,42.03949,1,0.0
12.49221,42.00211,2,3.0
12.46447,42.03941,1,0.0
12.67412,42.00176,4,26674.0
12.71087,41.9896,4,20164.0
12.72056,41.99544,3,9072.0
12.74608,42.02245,4,6165.0
12.75307,42.0045,3,9224.0
12.75261,41.97504,4,9976.0
12.77901,41.96466,3,18650.0
12.78469,41.96407,3,15298.0
12.77896,41.98557,3,7277.0
12.78878,41.99482,3,3672.0
12.79458,41.97152,3,1581.0
12.83397,41.95235,2,0.0
12.84878,41.95241,2,3672.0
12.89291,41.96385,3,11010.0
12.91366,41.96463,3,14676.0
12.93889,41.98387,3,3677.0
12.92869,42.01596,1,0.0
12.94056,41.98251,3,7332.0
12.93459,41.96375,3,28465.0
12.99872,42.01602,2,7113.0
12.9888,41.93358,4,10793.0
13.17312,41.88341,1,0.0
13.15944,41.8985,3,7343.0
13.10829,41.9212,2,11010.0
13.1754,41.99707,1,0.0
13.10205,42.03734,1,0.0
12.75916,42.03867,1,0.0
12.75748,42.03316,3,3672.0
12.7618,42.01044,3,2271.0
12.76054,42.00805,3,5950.0
12.79616,42.03858,1,0.0
12.69952,41.93153,3,0.0
12.72597,41.92339,3,14882.0
12.76341,41.94535,3,39859.0
12.7568,41.92426,3,12445.0
12.75846,41.9397,1,0.0
12.78039,41.93788,3,7835.0
12.78961,41.92712,2,2297.0
12.79221,41.91232,3,19082.0
12.83212,41.9132,3,23809.0
12.83559,41.91615,2,20306.0
12.83488,41.92502,3,17144.0
5.8108,49.69163,4,62842.0
5.87817,49.54823,1,0.0
5.52719,49.55576,1,0.0
5.59524,49.6749,3,10818.0
5.76198,49.78273,3,43954.0
6.20701,51.4057,3,366.0
5.95842,49.47498,1,0.0
7.83929,49.48824,3,3045.0
8.15649,49.59692,4,12334.0
8.10033,49.73866,4,4309.0
8.20037,50.18988,1,0.0
7.90993,49.92821,3,7485.0
8.23506,48.76987,3,171857.0
8.13635,48.82651,3,4370.0
8.56986,49.31615,4,21664.0
7.39816,48.75124,4,192145.0
7.78621,48.5942,3,208761.0
7.98573,49.06215,3,6168.0
5.0987,50.29971,4,26899.0
2.9976,47.28747,1,0.0
3.03023,46.6055,3,178035.0
3.04644,46.60907,3,178364.0
33.47862,36.68058,3,1184.0
33.85662,36.71531,3,13736.0
30.40563,36.68101,3,23930.0
30.61915,36.85637,3,30576.0
29.3738,36.68388,4,39042.0
29.24371,36.73337,3,2356.0
29.39254,36.74557,4,42561.0
32.74487,36.69088,3,33069.0
32.88112,36.61829,3,31356.0
32.48739,36.91046,3,39168.0
31.60226,36.6978,3,17454.0
31.65424,36.6599,3,7938.0
31.51524,36.77217,3,20656.0
31.73596,36.701,3,461.0
31.7585,36.62548,3,4797.0
31.72143,36.70809,3,4659.0
33.87909,36.5807,3,11078.0
29.19707,36.81297,3,11112.0
34.64125,36.80533,3,63226.0
29.92459,36.73839,3,40487.0
29.81652,36.75214,3,1621.0
34.51909,36.73983,3,14201.0
34.28458,36.58938,3,13728.0
34.27138,37.02515,3,64770.0
29.39286,36.94154,3,52.0
20.24192,40.51577,3,1462.0
22.20802,40.50112,4,9612.0
22.46717,40.62806,1,0.0
22.4851,40.55346,3,9838.0
22.15736,42.15339,3,37896.0
22.73398,42.28056,3,55259.0
-0.89409,43.8299,3,7787.0
-0.81116,43.9433,3,2678.0
-0.46253,44.16568,2,4830.0
2.14272,41.62619,3,3528.0
1.98975,41.56119,3,140.0
1.67722,43.75756,3,4854.0
0.27036,44.21849,3,43329.0
-0.25489,43.70072,3,88261.0
5.45946,34.71048,4,23430.0
4.87979,34.88049,4,1796.0
5.13019,35.09206,3,405.0
5.36927,35.21621,3,18556.0
5.27277,35.40076,5,20118.0
4.53623,34.89648,3,1359.0
5.13418,34.69206,3,670.0
-1.2426,34.98376,3,635.0
-1.1215,35.05882,3,1110.0
-5.40501,37.6798,5,42429.0
-5.34054,37.66718,4,56596.0
-5.388,37.65466,4,7236.0
-6.0094,38.19886,3,3433.0
-6.03032,37.45861,3,603.0
-5.86126,37.55865,4,3727.0
-5.87466,37.5902,3,38572.0
-8.01776,39.46828,3,13.0
-7.39579,40.19805,3,432.0
-8.30389,39.44639,3,6398.0
-8.16766,37.86407,1,0.0
8.27473,34.0269,3,670.0
7.92003,33.86428,1,0.0
7.17822,35.82133,3,2646.0
7.17329,35.4768,3,3901.0
7.45204,35.73924,4,939.0
4.14438,35.41931,3,490.0
3.76243,35.71678,3,1296.0
3.73007,36.08868,1,0.0
4.60709,36.12609,1,0.0
4.66381,35.99651,4,20612.0
4.72527,35.99401,2,20558.0
5.42412,36.15347,1,0.0
5.44373,36.0914,3,3.0
5.48258,35.98159,1,0.0
37.60971,39.2399,3,22293.0
26.27411,39.24675,3,7.0
26.53017,39.12796,1,0.0
26.17546,39.35865,1,0.0
34.08153,39.27372,3,37878.0
34.17409,39.13587,3,35412.0
22.38121,39.29099,3,311349.0
22.26354,39.23271,3,306601.0
22.74709,39.38607,1,0.0
23.0521,39.32675,3,14679.0
23.21689,39.20235,3,7343.0
23.26189,39.30085,1,0.0
30.01507,39.33937,3,21098.0
28.10037,39.41314,1,0.0
21.87389,39.34225,3,25437.0
21.94524,38.95031,3,22033.0
22.92501,39.34267,3,47195.0
22.41149,39.62576,4,368183.0
22.92481,39.36294,3,29327.0
22.40328,39.3444,3,314709.0
22.07625,39.51186,3,33766.0
22.94289,39.362,3,22007.0
23.09496,39.47362,1,0.0
22.88469,39.48998,1,0.0
38.1209,39.37268,3,19444.0
22.00165,39.37516,3,30688.0
38.12485,39.38697,1,0.0
21.65049,39.42788,3,3993.0
21.64418,39.46139,3,10925.0
30.17118,39.836,3,482063.0
30.89182,39.1529,3,228732.0
21.02306,39.23802,1,0.0
22.06754,39.58384,4,62237.0
21.75199,39.5532,4,18457.0
21.91045,39.7127,1,0.0
21.53784,39.73331,3,3963.0
22.04265,39.63566,1,0.0
22.20466,39.60033,3,65320.0
22.41867,39.6359,3,371120.0
22.40889,39.63142,1,0.0
22.2792,39.73262,3,74979.0
22.69029,39.67312,2,141.0
22.51723,39.84735,3,374277.0
22.72713,39.67982,2,3530.0
34.52314,39.67811,3,8724.0
34.5206,39.8592,3,10673.0
22.61111,39.89109,3,384724.0
22.20417,39.69572,3,68390.0
21.00348,39.70951,1,0.0
22.28891,39.74529,3,78284.0
21.54366,39.82226,3,10775.0
22.09605,39.73594,3,233.0
10.55989,36.81114,1,0.0
9.84383,37.26112,3,1000.0
10.12012,37.21286,2,131.0
10.03977,36.90236,2,200.0
9.82954,36.82304,3,1123.0
8.93727,36.60623,3,1400.0
9.67709,37.12224,1,0.0
10.39664,35.99039,1,0.0
10.23681,36.25819,3,3885.0
10.13407,36.39061,3,8926.0
10.55094,36.3984,3,3828.0
10.43886,36.30099,4,2618.0
10.38513,36.23988,3,0.0
10.60253,36.44873,1,0.0
9.63399,36.39803,4,12085.0
9.60941,36.31006,1,0.0
9.89649,36.39151,4,10213.0
9.61267,36.45739,3,12676.0
9.87132,36.52635,1,0.0
9.89266,36.56047,1,0.0
11.38858,43.98172,3,1488965.0
11.37927,44.20968,3,1487858.0
12.70445,42.54956,3,19231.0
30.6138,24.54589,3,57.0
31.08244,24.61896,1,0.0
30.57931,24.78726,3,83.0
32.46181,25.59498,1,0.0
33.90056,24.84352,1,0.0
26.54846,39.53996,2,14668.0
26.71502,39.56737,3,25662.0
26.9737,39.52738,4,32990.0
-5.66541,43.07384,2,7342.0
-4.24589,42.43907,1,0.0
-4.03346,43.42771,1,0.0
12.32908,41.96522,3,353738.0
12.49508,41.85955,3,11857.0
12.51293,41.85769,1,0.0
12.48474,41.95377,1,0.0
12.45156,41.98994,3,3672.0
12.4046,42.01618,2,5398.0
12.39919,42.0111,3,9066.0
12.42756,41.8775,4,14642.0
12.42201,41.81018,1,0.0
12.28149,41.83467,3,6445.0
12.32069,42.03934,1,0.0
12.30347,41.9617,4,356753.0
12.22663,41.92988,2,0.0
12.16134,41.97275,4,355515.0
12.11588,41.97249,3,351921.0
12.10737,41.987,3,359448.0
12.12409,41.96202,3,2194.0
12.15194,41.93964,3,3172.0
12.16615,41.99732,3,4716.0
12.15649,42.03867,2,4.0
12.12182,42.00538,3,6297.0
12.20551,42.03897,1,0.0
12.29558,41.75543,1,0.0
12.31807,41.74347,1,0.0
12.10291,41.93242,4,290117.0
12.09907,41.98995,3,360104.0
12.09217,41.99192,3,371068.0
12.08272,41.99759,3,7343.0
12.04412,42.02994,1,0.0
12.08292,42.03851,1,0.0
12.10779,42.0121,3,4.0
12.04778,41.95785,3,3672.0
12.0444,41.96129,1,0.0
12.61985,41.788,3,48411.0
12.62688,41.78234,4,64149.0
12.62836,41.78656,4,27410.0
12.61476,41.80752,2,20496.0
12.62441,41.64465,3,3672.0
12.63955,41.66817,4,19545.0
12.64856,41.65798,4,10772.0
12.67741,41.66535,3,10124.0
12.6576,41.64567,3,57979.0
12.69904,41.59015,3,4173.0
12.74048,41.62446,3,2867.0
12.76197,41.61521,4,2439.0
12.77541,41.67236,4,6210.0
12.73947,41.64034,3,5474.0
12.78387,41.68101,3,15184.0
12.85099,41.68316,4,16407.0
12.82575,41.64273,3,9450.0
12.84295,41.64264,4,12734.0
12.86031,41.64492,4,980.0
12.89162,41.64781,3,1520.0
12.89255,41.62955,3,1322.0
12.86285,41.61267,3,3394.0
12.87536,41.66855,4,6039.0
12.85447,41.69576,3,19221.0
12.87916,41.72103,3,27879.0
12.88503,41.73509,3,92479.0
12.89454,41.73079,3,59974.0
12.88391,41.73938,3,106756.0
12.88064,41.75193,3,4471.0
12.91508,41.739,4,15212.0
12.85145,41.7361,4,30190.0
12.84965,41.74067,3,24632.0
12.87056,41.81854,3,11685.0
12.83023,41.78079,4,17618.0
12.76104,41.81622,4,7255.0
12.76302,41.83912,4,3679.0
12.76886,41.84278,4,20911.0
12.75955,41.85705,2,21583.0
12.74629,41.83469,3,6624.0
12.73968,41.84402,2,1264.0
12.73561,41.86563,2,3665.0
12.73051,41.87657,4,8161.0
12.62391,41.5571,3,81492.0
12.72822,41.53894,5,111802.0
12.72661,41.53061,3,16339.0
12.73266,41.53768,3,88801.0
12.75807,41.51352,3,86537.0
12.82652,41.59035,3,7286.0
12.78237,41.51406,3,6118.0
12.84185,41.54216,4,6094.0
12.89322,41.57422,2,2898.0
12.92573,41.56969,4,43612.0
12.90012,41.57753,3,58569.0
12.95425,41.55325,4,25841.0
12.97415,41.56835,3,18526.0
12.9749,41.56845,3,15427.0
12.97836,41.56689,3,11544.0
12.98091,41.55349,4,16933.0
13.04181,41.49439,4,12150.0
13.10634,41.4736,3,3672.0
13.16244,41.52293,3,3920.0
13.16803,41.52158,1,0.0
13.15194,41.52591,3,7790.0
13.12261,41.5788,3,5126.0
13.0853,41.60448,3,11544.0
13.07859,41.6059,3,14104.0
13.03587,41.65387,3,13803.0
13.05491,41.6779,4,3870.0
13.03267,41.68017,3,17358.0
13.02223,41.6896,4,23949.0
13.00601,41.68501,3,34941.0
12.99975,41.68543,3,36285.0
12.95666,41.71027,3,39386.0
12.91437,41.71863,5,47794.0
12.98087,41.72347,3,4327.0
12.94316,41.7388,4,9178.0
13.16038,41.73885,3,8953.0
13.1711,41.74243,2,5394.0
13.12083,41.69841,4,8120.0
13.09176,41.66954,3,4637.0
13.03464,41.70127,3,11369.0
13.02821,41.70726,4,14846.0
